epoch,utc_time,stage,base_compaction_bps,base_compaction_cost_ms,base_compaction_bytes,cumulative_compaction_bytes,base_compaction_deltas,cumulative_compaction_deltas,compaction_mem_bytes,cumulative_compaction_bps,cumulative_compaction_cost_ms,running_base,running_cumulative,wait_base,wait_cumulative,tablet_base_max_score,tablet_cumulative_max_score,process_mem_bytes,disk_read_bytes,disk_write_bytes,disk_io_time_ms,disk_avail_bytes,disk_data_used_bytes,max_disk_io_util_percent,rowset_count,cpu_idle,cpu_iowait,cpu_user,cpu_system,cpu_nice,cpu_irq,cpu_soft_irq,cpu_steal
1787907775.503655,2026-08-28T09:02:55+00:00,http_log_35m_x1,1082847.0,2259.0,3425929991.0,2293090269.0,378.0,2283.0,0.0,871610.0,2374.0,1.0,0.0,0.0,0.0,12.0,26.0,403482344.0,2695088640.0,12610502656.0,51141.0,37658304512.0,1835276797.0,0.0,2953.0,6548452.0,5023.0,365561.0,33113.0,0.0,0.0,4049.0,0.0
1787907776.504638,2026-08-28T09:02:56+00:00,http_log_35m_x1,1082847.0,2259.0,3425929991.0,2293090269.0,378.0,2283.0,0.0,871610.0,2374.0,1.0,0.0,0.0,0.0,12.0,26.0,403482344.0,2695088640.0,12610502656.0,51141.0,37658304512.0,1835276797.0,0.0,2953.0,6548452.0,5023.0,365561.0,33113.0,0.0,0.0,4049.0,0.0
1787907777.505019,2026-08-28T09:02:57+00:00,http_log_35m_x1,2023609.0,1850.0,3431697278.0,2293090269.0,383.0,2283.0,0.0,871610.0,2374.0,0.0,0.0,0.0,0.0,12.0,26.0,403482344.0,2695088640.0,12610502656.0,51141.0,37658304512.0,1835276797.0,0.0,2953.0,6548452.0,5023.0,365561.0,33113.0,0.0,0.0,4049.0,0.0
1787907778.5051389,2026-08-28T09:02:58+00:00,http_log_35m_x1,2023609.0,1850.0,3431697278.0,2293090269.0,383.0,2283.0,0.0,871610.0,2374.0,0.0,0.0,0.0,0.0,12.0,26.0,403482344.0,2695088640.0,12610502656.0,51141.0,37658304512.0,1835276797.0,0.0,2953.0,6548452.0,5023.0,365561.0,33113.0,0.0,0.0,4049.0,0.0
1787907779.510234,2026-08-28T09:02:59+00:00,http_log_35m_x1,2023609.0,1850.0,3431697278.0,2293090269.0,383.0,2283.0,0.0,871610.0,2374.0,0.0,0.0,0.0,0.0,12.0,26.0,403482344.0,2695088640.0,12610502656.0,51141.0,37658304512.0,1835276797.0,0.0,2953.0,6548452.0,5023.0,365561.0,33113.0,0.0,0.0,4049.0,0.0
1787907780.510613,2026-08-28T09:03:00+00:00,http_log_35m_x1,2023609.0,1850.0,3431697278.0,2293090269.0,383.0,2283.0,0.0,871610.0,2374.0,0.0,1.0,0.0,0.0,12.0,27.0,403482344.0,2695088640.0,12610502656.0,51141.0,37658304512.0,1835276797.0,0.0,2953.0,6548452.0,5023.0,365561.0,33113.0,0.0,0.0,4049.0,0.0
1787907781.512762,2026-08-28T09:03:01+00:00,http_log_35m_x1,2023609.0,1850.0,3431697278.0,2293090269.0,383.0,2283.0,0.0,871610.0,2374.0,0.0,1.0,0.0,0.0,12.0,27.0,403482344.0,2695088640.0,12610502656.0,51141.0,37658304512.0,1835276797.0,0.0,2953.0,6548452.0,5023.0,365561.0,33113.0,0.0,0.0,4049.0,0.0
1787907782.51607,2026-08-28T09:03:02+00:00,http_log_35m_x1,2023609.0,1850.0,3431697278.0,2296011798.0,383.0,2288.0,0.0,974167.0,1999.0,0.0,0.0,0.0,0.0,12.0,27.0,403482344.0,2695088640.0,12610502656.0,51141.0,37658304512.0,1835276797.0,0.0,2953.0,6548452.0,5023.0,365561.0,33113.0,0.0,0.0,4049.0,0.0
1787907783.521132,2026-08-28T09:03:03+00:00,http_log_35m_x1,2023609.0,1850.0,3431697278.0,2296011798.0,383.0,2288.0,0.0,974167.0,1999.0,1.0,0.0,0.0,0.0,12.0,27.0,403482344.0,2695088640.0,12610502656.0,51141.0,37658304512.0,1835276797.0,0.0,2953.0,6548452.0,5023.0,365561.0,33113.0,0.0,0.0,4049.0,0.0
1787907784.5270889,2026-08-28T09:03:04+00:00,http_log_35m_x1,2023609.0,1850.0,3431697278.0,2296011798.0,383.0,2288.0,58817160.0,974167.0,1999.0,1.0,0.0,0.0,0.0,12.0,27.0,464007616.0,2695088640.0,12646199296.0,51251.0,37658304512.0,1835276797.0,0.0,2972.0,6559018.0,5033.0,366892.0,33187.0,0.0,0.0,4065.0,0.0
1787907785.531245,2026-08-28T09:03:05+00:00,http_log_35m_x1,2023609.0,1850.0,3431697278.0,2296011798.0,383.0,2288.0,58817160.0,974167.0,1999.0,1.0,0.0,0.0,0.0,12.0,27.0,464007616.0,2695088640.0,12646199296.0,51251.0,37612691456.0,1853265112.0,0.0,2972.0,6559018.0,5033.0,366892.0,33187.0,0.0,0.0,4065.0,0.0
1787907786.533792,2026-08-28T09:03:06+00:00,http_log_35m_x1,2570842.0,2977.0,3441921517.0,2296011798.0,388.0,2288.0,58817160.0,974167.0,1999.0,0.0,0.0,0.0,0.0,12.0,27.0,464007616.0,2695088640.0,12646199296.0,51251.0,37612691456.0,1853265112.0,0.0,2972.0,6559018.0,5033.0,366892.0,33187.0,0.0,0.0,4065.0,0.0
1787907787.5388522,2026-08-28T09:03:07+00:00,http_log_35m_x1,2570842.0,2977.0,3441921517.0,2296011798.0,388.0,2288.0,58817160.0,974167.0,1999.0,0.0,0.0,0.0,0.0,12.0,27.0,464007616.0,2695088640.0,12646199296.0,51251.0,37612691456.0,1853265112.0,0.0,2972.0,6559018.0,5033.0,366892.0,33187.0,0.0,0.0,4065.0,0.0
1787907788.543913,2026-08-28T09:03:08+00:00,http_log_35m_x1,2570842.0,2977.0,3441921517.0,2296011798.0,388.0,2288.0,58817160.0,974167.0,1999.0,0.0,1.0,0.0,0.0,12.0,27.0,464007616.0,2695088640.0,12646199296.0,51251.0,37612691456.0,1853265112.0,0.0,2972.0,6559018.0,5033.0,366892.0,33187.0,0.0,0.0,4065.0,0.0
1787907789.5489879,2026-08-28T09:03:09+00:00,http_log_35m_x1,2570842.0,2977.0,3441921517.0,2296011798.0,388.0,2288.0,58817160.0,974167.0,1999.0,0.0,1.0,0.0,0.0,12.0,27.0,464007616.0,2695088640.0,12646199296.0,51251.0,37612691456.0,1853265112.0,0.0,2972.0,6559018.0,5033.0,366892.0,33187.0,0.0,0.0,4065.0,0.0
1787907790.554048,2026-08-28T09:03:10+00:00,http_log_35m_x1,2570842.0,2977.0,3441921517.0,2298998895.0,388.0,2293.0,58817160.0,1011889.0,1952.0,0.0,0.0,0.0,0.0,12.0,27.0,464007616.0,2695088640.0,12646199296.0,51251.0,37612691456.0,1853265112.0,0.0,2972.0,6559018.0,5033.0,366892.0,33187.0,0.0,0.0,4065.0,0.0
1787907791.55634,2026-08-28T09:03:11+00:00,http_log_35m_x1,2570842.0,2977.0,3441921517.0,2298998895.0,388.0,2293.0,58817160.0,1011889.0,1952.0,0.0,0.0,0.0,0.0,12.0,27.0,464007616.0,2695088640.0,12646199296.0,51251.0,37612691456.0,1853265112.0,0.0,2972.0,6559018.0,5033.0,366892.0,33187.0,0.0,0.0,4065.0,0.0
1787907792.5608928,2026-08-28T09:03:12+00:00,http_log_35m_x1,2570842.0,2977.0,3441921517.0,2298998895.0,388.0,2293.0,58817160.0,1011889.0,1952.0,0.0,0.0,0.0,0.0,12.0,27.0,464007616.0,2695088640.0,12646199296.0,51251.0,37612691456.0,1853265112.0,0.0,2972.0,6559018.0,5033.0,366892.0,33187.0,0.0,0.0,4065.0,0.0
1787907793.565967,2026-08-28T09:03:13+00:00,http_log_35m_x1,2570842.0,2977.0,3441921517.0,2298998895.0,388.0,2293.0,58817160.0,1011889.0,1952.0,0.0,1.0,0.0,0.0,12.0,28.0,464007616.0,2695088640.0,12646199296.0,51251.0,37612691456.0,1853265112.0,0.0,2972.0,6559018.0,5033.0,366892.0,33187.0,0.0,0.0,4065.0,0.0
1787907794.571048,2026-08-28T09:03:14+00:00,http_log_35m_x1,2570842.0,2977.0,3441921517.0,2298998895.0,388.0,2293.0,58817160.0,1011889.0,1952.0,0.0,1.0,0.0,0.0,12.0,28.0,464007616.0,2695088640.0,12646199296.0,51251.0,37612691456.0,1853265112.0,0.0,2972.0,6559018.0,5033.0,366892.0,33187.0,0.0,0.0,4065.0,0.0
1787907795.5761049,2026-08-28T09:03:15+00:00,http_log_35m_x1,2570842.0,2977.0,3441921517.0,2302032470.0,388.0,2298.0,58817160.0,1056258.0,1872.0,0.0,0.0,0.0,0.0,12.0,28.0,464007616.0,2695088640.0,12646199296.0,51251.0,37612691456.0,1853265112.0,0.0,2972.0,6559018.0,5033.0,366892.0,33187.0,0.0,0.0,4065.0,0.0
1787907796.576826,2026-08-28T09:03:16+00:00,http_log_35m_x1,2570842.0,2977.0,3441921517.0,2302032470.0,388.0,2298.0,58817160.0,1056258.0,1872.0,0.0,0.0,0.0,0.0,12.0,28.0,464007616.0,2695088640.0,12646199296.0,51251.0,37612691456.0,1853265112.0,0.0,2972.0,6559018.0,5033.0,366892.0,33187.0,0.0,0.0,4065.0,0.0
1787907797.5818958,2026-08-28T09:03:17+00:00,http_log_35m_x1,2570842.0,2977.0,3441921517.0,2302032470.0,388.0,2298.0,58817160.0,1056258.0,1872.0,0.0,0.0,0.0,0.0,12.0,28.0,464007616.0,2695088640.0,12646199296.0,51251.0,37612691456.0,1853265112.0,0.0,2972.0,6559018.0,5033.0,366892.0,33187.0,0.0,0.0,4065.0,0.0
1787907798.585129,2026-08-28T09:03:18+00:00,http_log_35m_x1,2570842.0,2977.0,3441921517.0,2302032470.0,388.0,2298.0,58817160.0,1056258.0,1872.0,0.0,1.0,0.0,0.0,12.0,30.0,464007616.0,2695088640.0,12646199296.0,51251.0,37612691456.0,1853265112.0,0.0,2972.0,6559018.0,5033.0,366892.0,33187.0,0.0,0.0,4065.0,0.0
1787907799.59024,2026-08-28T09:03:19+00:00,http_log_35m_x1,2570842.0,2977.0,3441921517.0,2302032470.0,388.0,2298.0,54126376.0,1056258.0,1872.0,0.0,1.0,0.0,0.0,12.0,30.0,458769952.0,2695088640.0,12690128896.0,51366.0,37612691456.0,1853265112.0,0.0,2990.0,6569616.0,5044.0,368218.0,33232.0,0.0,0.0,4079.0,0.0
1787907800.5953019,2026-08-28T09:03:20+00:00,http_log_35m_x1,2570842.0,2977.0,3441921517.0,2305019735.0,388.0,2303.0,54126376.0,1001429.0,1983.0,0.0,0.0,0.0,0.0,12.0,30.0,458769952.0,2695088640.0,12690128896.0,51366.0,37612691456.0,1853265112.0,0.0,2990.0,6569616.0,5044.0,368218.0,33232.0,0.0,0.0,4079.0,0.0
1787907801.600387,2026-08-28T09:03:21+00:00,http_log_35m_x1,2570842.0,2977.0,3441921517.0,2305019735.0,388.0,2303.0,54126376.0,1001429.0,1983.0,0.0,0.0,0.0,0.0,12.0,30.0,458769952.0,2695088640.0,12690128896.0,51366.0,37612691456.0,1853265112.0,0.0,2990.0,6569616.0,5044.0,368218.0,33232.0,0.0,0.0,4079.0,0.0
1787907802.6054559,2026-08-28T09:03:22+00:00,http_log_35m_x1,2570842.0,2977.0,3441921517.0,2305019735.0,388.0,2303.0,54126376.0,1001429.0,1983.0,0.0,0.0,0.0,0.0,12.0,30.0,458769952.0,2695088640.0,12690128896.0,51366.0,37612691456.0,1853265112.0,0.0,2990.0,6569616.0,5044.0,368218.0,33232.0,0.0,0.0,4079.0,0.0
1787907803.6105468,2026-08-28T09:03:23+00:00,http_log_35m_x1,2570842.0,2977.0,3441921517.0,2305019735.0,388.0,2303.0,54126376.0,1001429.0,1983.0,0.0,1.0,0.0,0.0,12.0,31.0,458769952.0,2695088640.0,12690128896.0,51366.0,37612691456.0,1853265112.0,0.0,2990.0,6569616.0,5044.0,368218.0,33232.0,0.0,0.0,4079.0,0.0
1787907804.615608,2026-08-28T09:03:24+00:00,http_log_35m_x1,2570842.0,2977.0,3441921517.0,2305019735.0,388.0,2303.0,54126376.0,1001429.0,1983.0,0.0,1.0,0.0,0.0,12.0,31.0,458769952.0,2695088640.0,12690128896.0,51366.0,37612691456.0,1853265112.0,0.0,2990.0,6569616.0,5044.0,368218.0,33232.0,0.0,0.0,4079.0,0.0
1787907805.620668,2026-08-28T09:03:25+00:00,http_log_35m_x1,2570842.0,2977.0,3441921517.0,2308052736.0,388.0,2308.0,54126376.0,1059008.0,1864.0,1.0,0.0,0.0,0.0,24.0,31.0,458769952.0,2695088640.0,12690128896.0,51366.0,37612691456.0,1853265112.0,0.0,2990.0,6569616.0,5044.0,368218.0,33232.0,0.0,0.0,4079.0,0.0
1787907806.62576,2026-08-28T09:03:26+00:00,http_log_35m_x1,2570842.0,2977.0,3441921517.0,2308052736.0,388.0,2308.0,54126376.0,1059008.0,1864.0,1.0,0.0,0.0,0.0,24.0,31.0,458769952.0,2695088640.0,12690128896.0,51366.0,37612691456.0,1853265112.0,0.0,2990.0,6569616.0,5044.0,368218.0,33232.0,0.0,0.0,4079.0,0.0
1787907807.63085,2026-08-28T09:03:27+00:00,http_log_35m_x1,2570842.0,2977.0,3441921517.0,2308052736.0,388.0,2308.0,54126376.0,1059008.0,1864.0,1.0,0.0,0.0,0.0,24.0,31.0,458769952.0,2695088640.0,12690128896.0,51366.0,37612691456.0,1853265112.0,0.0,2990.0,6569616.0,5044.0,368218.0,33232.0,0.0,0.0,4079.0,0.0
1787907808.635929,2026-08-28T09:03:28+00:00,http_log_35m_x1,2570842.0,2977.0,3441921517.0,2308052736.0,388.0,2308.0,54126376.0,1059008.0,1864.0,1.0,0.0,0.0,0.0,24.0,31.0,458769952.0,2695088640.0,12690128896.0,51366.0,37612691456.0,1853265112.0,0.0,2990.0,6569616.0,5044.0,368218.0,33232.0,0.0,0.0,4079.0,0.0
1787907809.6410291,2026-08-28T09:03:29+00:00,http_log_35m_x1,2570842.0,2977.0,3441921517.0,2308052736.0,388.0,2308.0,54126376.0,1059008.0,1864.0,1.0,1.0,0.0,0.0,24.0,20.0,458769952.0,2695088640.0,12690128896.0,51366.0,37612691456.0,1853265112.0,0.0,2990.0,6569616.0,5044.0,368218.0,33232.0,0.0,0.0,4079.0,0.0
1787907810.642925,2026-08-28T09:03:30+00:00,http_log_35m_x1,2570842.0,2977.0,3441921517.0,2308052736.0,388.0,2308.0,54126376.0,1059008.0,1864.0,1.0,1.0,0.0,0.0,24.0,20.0,458769952.0,2695088640.0,12690128896.0,51366.0,37612691456.0,1853265112.0,0.0,2990.0,6569616.0,5044.0,368218.0,33232.0,0.0,0.0,4079.0,0.0
1787907811.645035,2026-08-28T09:03:31+00:00,http_log_35m_x1,2570842.0,2977.0,3441921517.0,2311048751.0,388.0,2313.0,54126376.0,920717.0,2254.0,1.0,0.0,0.0,0.0,24.0,20.0,458769952.0,2695088640.0,12690128896.0,51366.0,37612691456.0,1853265112.0,0.0,2990.0,6569616.0,5044.0,368218.0,33232.0,0.0,0.0,4079.0,0.0
1787907812.647989,2026-08-28T09:03:32+00:00,http_log_35m_x1,2716930.0,6950.0,3463521115.0,2311048751.0,393.0,2313.0,54126376.0,920717.0,2254.0,0.0,0.0,0.0,0.0,24.0,20.0,458769952.0,2695088640.0,12690128896.0,51366.0,37612691456.0,1853265112.0,0.0,2990.0,6569616.0,5044.0,368218.0,33232.0,0.0,0.0,4079.0,0.0
1787907813.6530712,2026-08-28T09:03:33+00:00,http_log_35m_x1,2716930.0,6950.0,3463521115.0,2311048751.0,393.0,2313.0,54126376.0,920717.0,2254.0,0.0,0.0,0.0,0.0,24.0,20.0,458769952.0,2695088640.0,12690128896.0,51366.0,37612691456.0,1853265112.0,0.0,2990.0,6569616.0,5044.0,368218.0,33232.0,0.0,0.0,4079.0,0.0
1787907814.65813,2026-08-28T09:03:34+00:00,http_log_35m_x1,2716930.0,6950.0,3463521115.0,2311048751.0,393.0,2313.0,20498344.0,920717.0,2254.0,0.0,1.0,0.0,0.0,24.0,26.0,425260520.0,2695088640.0,12755783680.0,51494.0,37612691456.0,1853265112.0,0.0,3009.0,6579671.0,5057.0,370055.0,33305.0,0.0,0.0,4096.0,0.0
1787907815.66322,2026-08-28T09:03:35+00:00,http_log_35m_x1,2716930.0,6950.0,3463521115.0,2311048751.0,393.0,2313.0,20498344.0,920717.0,2254.0,0.0,1.0,0.0,0.0,24.0,26.0,425260520.0,2695088640.0,12755783680.0,51494.0,37612691456.0,1853265112.0,0.0,3009.0,6579671.0,5057.0,370055.0,33305.0,0.0,0.0,4096.0,0.0
1787907816.668323,2026-08-28T09:03:36+00:00,http_log_35m_x1,2716930.0,6950.0,3463521115.0,2314035693.0,393.0,2318.0,20498344.0,950649.0,2142.0,0.0,0.0,0.0,0.0,24.0,26.0,425260520.0,2695088640.0,12755783680.0,51494.0,37612691456.0,1853265112.0,0.0,3009.0,6579671.0,5057.0,370055.0,33305.0,0.0,0.0,4096.0,0.0
1787907817.673405,2026-08-28T09:03:37+00:00,http_log_35m_x1,2716930.0,6950.0,3463521115.0,2314035693.0,393.0,2318.0,20498344.0,950649.0,2142.0,0.0,0.0,0.0,0.0,24.0,26.0,425260520.0,2695088640.0,12755783680.0,51494.0,37612691456.0,1853265112.0,0.0,3009.0,6579671.0,5057.0,370055.0,33305.0,0.0,0.0,4096.0,0.0
1787907818.675328,2026-08-28T09:03:38+00:00,http_log_35m_x1,2716930.0,6950.0,3463521115.0,2314035693.0,393.0,2318.0,20498344.0,950649.0,2142.0,0.0,0.0,0.0,0.0,24.0,26.0,425260520.0,2695088640.0,12755783680.0,51494.0,37612691456.0,1853265112.0,0.0,3009.0,6579671.0,5057.0,370055.0,33305.0,0.0,0.0,4096.0,0.0
1787907819.680414,2026-08-28T09:03:39+00:00,http_log_35m_x1,2716930.0,6950.0,3463521115.0,2314035693.0,393.0,2318.0,20498344.0,950649.0,2142.0,0.0,1.0,0.0,0.0,24.0,28.0,425260520.0,2695088640.0,12755783680.0,51494.0,37612691456.0,1853265112.0,0.0,3009.0,6579671.0,5057.0,370055.0,33305.0,0.0,0.0,4096.0,0.0
1787907820.685504,2026-08-28T09:03:40+00:00,http_log_35m_x1,2716930.0,6950.0,3463521115.0,2314035693.0,393.0,2318.0,20498344.0,950649.0,2142.0,0.0,1.0,0.0,0.0,24.0,28.0,425260520.0,2695088640.0,12755783680.0,51494.0,37612691456.0,1853265112.0,0.0,3009.0,6579671.0,5057.0,370055.0,33305.0,0.0,0.0,4096.0,0.0
1787907821.6860669,2026-08-28T09:03:41+00:00,http_log_35m_x1,2716930.0,6950.0,3463521115.0,2317032163.0,393.0,2323.0,20498344.0,842888.0,2555.0,0.0,0.0,0.0,0.0,24.0,28.0,425260520.0,2695088640.0,12755783680.0,51494.0,37612691456.0,1853265112.0,0.0,3009.0,6579671.0,5057.0,370055.0,33305.0,0.0,0.0,4096.0,0.0
1787907822.691133,2026-08-28T09:03:42+00:00,http_log_35m_x1,2716930.0,6950.0,3463521115.0,2317032163.0,393.0,2323.0,20498344.0,842888.0,2555.0,0.0,0.0,0.0,0.0,24.0,28.0,425260520.0,2695088640.0,12755783680.0,51494.0,37612691456.0,1853265112.0,0.0,3009.0,6579671.0,5057.0,370055.0,33305.0,0.0,0.0,4096.0,0.0
1787907823.6961899,2026-08-28T09:03:43+00:00,http_log_35m_x1,2716930.0,6950.0,3463521115.0,2317032163.0,393.0,2323.0,20498344.0,842888.0,2555.0,0.0,0.0,0.0,0.0,24.0,28.0,425260520.0,2695088640.0,12755783680.0,51494.0,37612691456.0,1853265112.0,0.0,3009.0,6579671.0,5057.0,370055.0,33305.0,0.0,0.0,4096.0,0.0
1787907824.701292,2026-08-28T09:03:44+00:00,http_log_35m_x1,2716930.0,6950.0,3463521115.0,2317032163.0,393.0,2323.0,20498344.0,842888.0,2555.0,0.0,1.0,0.0,0.0,24.0,30.0,425260520.0,2695088640.0,12755783680.0,51494.0,37612691456.0,1853265112.0,0.0,3009.0,6579671.0,5057.0,370055.0,33305.0,0.0,0.0,4096.0,0.0
1787907825.705323,2026-08-28T09:03:45+00:00,http_log_35m_x1,2716930.0,6950.0,3463521115.0,2317032163.0,393.0,2323.0,20498344.0,842888.0,2555.0,0.0,1.0,0.0,0.0,24.0,30.0,425260520.0,2695088640.0,12755783680.0,51494.0,37612691456.0,1853265112.0,0.0,3009.0,6579671.0,5057.0,370055.0,33305.0,0.0,0.0,4096.0,0.0
1787907826.710458,2026-08-28T09:03:46+00:00,http_log_35m_x1,2716930.0,6950.0,3463521115.0,2319860749.0,393.0,2328.0,20498344.0,928318.0,2047.0,0.0,0.0,0.0,0.0,24.0,30.0,425260520.0,2695088640.0,12755783680.0,51494.0,37612691456.0,1853265112.0,0.0,3009.0,6579671.0,5057.0,370055.0,33305.0,0.0,0.0,4096.0,0.0
1787907827.712312,2026-08-28T09:03:47+00:00,http_log_35m_x1,2716930.0,6950.0,3463521115.0,2319860749.0,393.0,2328.0,20498344.0,928318.0,2047.0,0.0,0.0,0.0,0.0,24.0,30.0,425260520.0,2695088640.0,12755783680.0,51494.0,37612691456.0,1853265112.0,0.0,3009.0,6579671.0,5057.0,370055.0,33305.0,0.0,0.0,4096.0,0.0
1787907828.7174,2026-08-28T09:03:48+00:00,http_log_35m_x1,2716930.0,6950.0,3463521115.0,2319860749.0,393.0,2328.0,20498344.0,928318.0,2047.0,0.0,0.0,0.0,0.0,24.0,30.0,425260520.0,2695088640.0,12755783680.0,51494.0,37612691456.0,1853265112.0,0.0,3009.0,6579671.0,5057.0,370055.0,33305.0,0.0,0.0,4096.0,0.0
1787907829.722455,2026-08-28T09:03:49+00:00,http_log_35m_x1,2716930.0,6950.0,3463521115.0,2319860749.0,393.0,2328.0,25439976.0,928318.0,2047.0,0.0,1.0,0.0,0.0,24.0,30.0,430552392.0,2695088640.0,12786790400.0,51588.0,37612691456.0,1853265112.0,0.0,3027.0,6590268.0,5067.0,371363.0,33361.0,0.0,0.0,4114.0,0.0
1787907830.723396,2026-08-28T09:03:50+00:00,http_log_35m_x1,2716930.0,6950.0,3463521115.0,2319860749.0,393.0,2328.0,25439976.0,928318.0,2047.0,1.0,1.0,0.0,0.0,19.0,30.0,430552392.0,2695088640.0,12786790400.0,51588.0,37612691456.0,1853265112.0,0.0,3027.0,6590268.0,5067.0,371363.0,33361.0,0.0,0.0,4114.0,0.0
1787907831.726892,2026-08-28T09:03:51+00:00,http_log_35m_x1,2716930.0,6950.0,3463521115.0,2322848546.0,393.0,2333.0,25439976.0,901296.0,2315.0,1.0,0.0,0.0,0.0,19.0,30.0,430552392.0,2695088640.0,12786790400.0,51588.0,37612691456.0,1853265112.0,0.0,3027.0,6590268.0,5067.0,371363.0,33361.0,0.0,0.0,4114.0,0.0
1787907832.73045,2026-08-28T09:03:52+00:00,http_log_35m_x1,2716930.0,6950.0,3463521115.0,2322848546.0,393.0,2333.0,25439976.0,901296.0,2315.0,1.0,0.0,0.0,0.0,19.0,30.0,430552392.0,2695088640.0,12786790400.0,51588.0,37612691456.0,1853265112.0,0.0,3027.0,6590268.0,5067.0,371363.0,33361.0,0.0,0.0,4114.0,0.0
