batch,logical_second,utc_time,label,payload_bytes,rows,latency_ms,status,loaded_rows,loaded_bytes,load_time_ms
399,399,2026-08-28T09:09:24+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_00399,526588,31,361.667,Success,31,526588,357
400,400,2026-08-28T09:09:25+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_00400,526529,31,451.162,Success,31,526529,447
401,401,2026-08-28T09:09:27+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_00401,526328,31,627.255,Success,31,526328,623
402,402,2026-08-28T09:09:27+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_00402,527599,31,383.008,Success,31,527599,378
403,403,2026-08-28T09:09:28+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_00403,527437,31,414.577,Success,31,527437,409
404,404,2026-08-28T09:09:29+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_00404,526484,31,330.819,Success,31,526484,325
405,405,2026-08-28T09:09:30+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_00405,526224,31,492.14,Success,31,526224,485
406,406,2026-08-28T09:09:31+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_00406,526456,31,483.096,Success,31,526456,477
407,407,2026-08-28T09:09:32+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_00407,525997,31,359.631,Success,31,525997,354
408,408,2026-08-28T09:09:33+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_00408,527639,31,447.487,Success,31,527639,441
409,409,2026-08-28T09:09:34+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_00409,527222,31,326.463,Success,31,527222,321
410,410,2026-08-28T09:09:35+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_00410,526195,31,466.442,Success,31,526195,461
411,411,2026-08-28T09:09:36+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_00411,527274,31,430.772,Success,31,527274,425
412,412,2026-08-28T09:09:37+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_00412,525471,31,372.416,Success,31,525471,367
413,413,2026-08-28T09:09:38+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_00413,527800,31,344.775,Success,31,527800,339
414,414,2026-08-28T09:09:39+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_00414,527061,31,380.858,Success,31,527061,375
415,415,2026-08-28T09:09:40+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_00415,526607,31,346.425,Success,31,526607,340
416,416,2026-08-28T09:09:41+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_00416,525759,31,304.555,Success,31,525759,299
417,417,2026-08-28T09:09:42+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_00417,526141,31,315.415,Success,31,526141,310
418,418,2026-08-28T09:09:43+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_00418,526109,31,377.486,Success,31,526109,372
419,419,2026-08-28T09:09:44+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_00419,527219,31,359.835,Success,31,527219,354
420,420,2026-08-28T09:09:45+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_00420,526372,31,371.519,Success,31,526372,365
421,421,2026-08-28T09:09:46+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_00421,527848,31,336.231,Success,31,527848,330
422,422,2026-08-28T09:09:47+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_00422,526450,31,370.406,Success,31,526450,364
423,423,2026-08-28T09:09:48+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_00423,527216,31,481.294,Success,31,527216,477
424,424,2026-08-28T09:09:49+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_00424,526402,31,364.068,Success,31,526402,359
425,425,2026-08-28T09:09:50+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_00425,526856,31,341.855,Success,31,526856,337
426,426,2026-08-28T09:09:51+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_00426,526077,31,301.95,Success,31,526077,297
427,427,2026-08-28T09:09:52+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_00427,526577,31,423.231,Success,31,526577,418
428,428,2026-08-28T09:09:53+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_00428,526851,31,447.891,Success,31,526851,443
429,429,2026-08-28T09:09:54+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_00429,526863,31,368.297,Success,31,526863,364
430,430,2026-08-28T09:09:55+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_00430,526493,31,370.189,Success,31,526493,364
431,431,2026-08-28T09:09:56+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_00431,527582,31,339.104,Success,31,527582,339
432,432,2026-08-28T09:09:57+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_00432,526380,31,362.927,Success,31,526380,362
433,433,2026-08-28T09:09:58+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_00433,526156,31,466.169,Success,31,526156,466
434,434,2026-08-28T09:09:59+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_00434,526432,31,339.288,Success,31,526432,337
435,435,2026-08-28T09:10:00+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_00435,526666,31,377.503,Success,31,526666,375
436,436,2026-08-28T09:10:01+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_00436,525463,31,281.158,Success,31,525463,278
437,437,2026-08-28T09:10:02+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_00437,527118,31,333.772,Success,31,527118,331
438,438,2026-08-28T09:10:03+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_00438,526417,31,332.271,Success,31,526417,328
439,439,2026-08-28T09:10:04+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_00439,526755,31,391.833,Success,31,526755,388
440,440,2026-08-28T09:10:05+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_00440,525227,31,400.01,Success,31,525227,394
441,441,2026-08-28T09:10:06+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_00441,526471,31,468.62,Success,31,526471,470
442,442,2026-08-28T09:10:07+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_00442,526615,31,460.399,Success,31,526615,461
443,443,2026-08-28T09:10:09+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_00443,525545,31,509.257,Success,31,525545,509
444,444,2026-08-28T09:10:10+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_00444,526047,31,625.21,Success,31,526047,625
445,445,2026-08-28T09:10:11+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_00445,526454,31,515.303,Success,31,526454,513
446,446,2026-08-28T09:10:11+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_00446,526047,31,403.603,Success,31,526047,400
447,447,2026-08-28T09:10:12+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_00447,527021,31,342.531,Success,31,527021,339
448,448,2026-08-28T09:10:13+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_00448,526431,31,416.532,Success,31,526431,413
449,449,2026-08-28T09:10:15+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_00449,526970,31,524.579,Success,31,526970,521
450,450,2026-08-28T09:10:15+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_00450,526730,31,461.606,Success,31,526730,457
451,451,2026-08-28T09:10:16+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_00451,527461,31,478.829,Success,31,527461,475
452,452,2026-08-28T09:10:17+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_00452,526711,31,470.446,Success,31,526711,466
453,453,2026-08-28T09:10:18+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_00453,526423,31,451.315,Success,31,526423,446
454,454,2026-08-28T09:10:19+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_00454,526935,31,393.678,Success,31,526935,385
455,455,2026-08-28T09:10:20+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_00455,526367,31,383.986,Success,31,526367,379
456,456,2026-08-28T09:10:21+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_00456,525607,31,479.855,Success,31,525607,474
457,457,2026-08-28T09:10:22+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_00457,527034,31,498.56,Success,31,527034,493
458,458,2026-08-28T09:10:23+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_00458,526240,31,421.723,Success,31,526240,416
459,459,2026-08-28T09:10:24+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_00459,526329,31,424.213,Success,31,526329,419
460,460,2026-08-28T09:10:25+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_00460,525974,31,421.321,Success,31,525974,415
461,461,2026-08-28T09:10:26+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_00461,528199,31,419.196,Success,31,528199,418
462,462,2026-08-28T09:10:27+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_00462,525433,31,464.868,Success,31,525433,462
463,463,2026-08-28T09:10:28+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_00463,526058,31,383.825,Success,31,526058,380
464,464,2026-08-28T09:10:29+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_00464,525479,31,360.516,Success,31,525479,357
465,465,2026-08-28T09:10:30+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_00465,526111,31,423.025,Success,31,526111,414
466,466,2026-08-28T09:10:31+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_00466,525906,31,460.428,Success,31,525906,457
467,467,2026-08-28T09:10:33+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_00467,526600,31,537.819,Success,31,526600,533
468,468,2026-08-28T09:10:34+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_00468,526055,31,621.869,Success,31,526055,588
469,469,2026-08-28T09:10:34+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_00469,526374,31,429.653,Success,31,526374,424
470,470,2026-08-28T09:10:35+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_00470,527386,31,360.311,Success,31,527386,355
471,471,2026-08-28T09:10:37+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_00471,526892,31,936.872,Success,31,526892,932
472,472,2026-08-28T09:10:38+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_00472,525844,31,508.784,Success,31,525844,503
473,473,2026-08-28T09:10:38+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_00473,526926,31,491.147,Success,31,526926,486
474,474,2026-08-28T09:10:39+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_00474,526216,31,473.06,Success,31,526216,468
475,475,2026-08-28T09:10:41+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_00475,526891,31,501.554,Success,31,526891,492
476,476,2026-08-28T09:10:41+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_00476,526229,31,456.414,Success,31,526229,450
477,477,2026-08-28T09:10:43+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_00477,526517,31,624.634,Success,31,526517,609
478,478,2026-08-28T09:10:44+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_00478,527128,31,568.091,Success,31,527128,561
479,479,2026-08-28T09:10:44+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_00479,526648,31,429.042,Success,31,526648,423
480,480,2026-08-28T09:10:46+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_00480,526038,31,576.99,Success,31,526038,571
481,481,2026-08-28T09:10:46+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_00481,525960,31,494.428,Success,31,525960,489
482,482,2026-08-28T09:10:47+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_00482,526688,31,444.816,Success,31,526688,436
483,483,2026-08-28T09:10:48+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_00483,526588,31,417.814,Success,31,526588,412
484,484,2026-08-28T09:10:49+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_00484,526741,31,492.586,Success,31,526741,486
485,485,2026-08-28T09:10:50+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_00485,526131,31,377.014,Success,31,526131,371
486,486,2026-08-28T09:10:52+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_00486,526135,31,559.038,Success,31,526135,549
487,487,2026-08-28T09:10:53+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_00487,525745,31,505.082,Success,31,525745,498
488,488,2026-08-28T09:10:53+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_00488,527537,31,391.501,Success,31,527537,385
489,489,2026-08-28T09:10:54+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_00489,527151,31,284.271,Success,31,527151,277
490,490,2026-08-28T09:10:55+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_00490,526671,31,462.239,Success,31,526671,456
491,491,2026-08-28T09:10:57+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_00491,526772,31,556.757,Success,31,526772,559
492,492,2026-08-28T09:10:57+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_00492,527852,31,416.107,Success,31,527852,415
493,493,2026-08-28T09:10:59+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_00493,526461,31,535.67,Success,31,526461,536
494,494,2026-08-28T09:10:59+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_00494,526644,31,443.184,Success,31,526644,442
495,495,2026-08-28T09:11:00+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_00495,526336,31,425.058,Success,31,526336,423
496,496,2026-08-28T09:11:02+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_00496,525780,31,531.332,Success,31,525780,528
497,497,2026-08-28T09:11:02+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_00497,527466,31,456.926,Success,31,527466,453
498,498,2026-08-28T09:11:03+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_00498,527610,31,459.269,Success,31,527610,455
499,499,2026-08-28T09:11:05+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_00499,526344,31,558.393,Success,31,526344,543
500,500,2026-08-28T09:11:05+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_00500,525972,31,499.095,Success,31,525972,494
501,501,2026-08-28T09:11:07+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_00501,526074,31,545.976,Success,31,526074,542
502,502,2026-08-28T09:11:07+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_00502,526452,31,464.213,Success,31,526452,459
503,503,2026-08-28T09:11:08+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_00503,526782,31,451.662,Success,31,526782,446
504,504,2026-08-28T09:11:10+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_00504,526900,31,532.946,Success,31,526900,527
505,505,2026-08-28T09:11:11+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_00505,526557,31,501.398,Success,31,526557,495
506,506,2026-08-28T09:11:11+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_00506,526865,31,379.661,Success,31,526865,372
507,507,2026-08-28T09:11:12+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_00507,527367,31,493.752,Success,31,527367,488
508,508,2026-08-28T09:11:14+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_00508,526365,31,572.282,Success,31,526365,566
509,509,2026-08-28T09:11:15+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_00509,526495,31,557.447,Success,31,526495,551
510,510,2026-08-28T09:11:16+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_00510,526328,31,573.849,Success,31,526328,567
511,511,2026-08-28T09:11:16+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_00511,526560,31,416.009,Success,31,526560,415
512,512,2026-08-28T09:11:18+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_00512,525332,31,553.119,Success,31,525332,554
513,513,2026-08-28T09:11:19+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_00513,526922,31,569.666,Success,31,526922,570
514,514,2026-08-28T09:11:19+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_00514,526537,31,479.621,Success,31,526537,479
515,515,2026-08-28T09:11:20+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_00515,526712,31,474.222,Success,31,526712,472
516,516,2026-08-28T09:11:21+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_00516,525454,31,443.545,Success,31,525454,441
517,517,2026-08-28T09:11:23+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_00517,526434,31,527.623,Success,31,526434,524
518,518,2026-08-28T09:11:24+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_00518,526764,31,507.589,Success,31,526764,504
519,519,2026-08-28T09:11:24+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_00519,525992,31,406.054,Success,31,525992,401
520,520,2026-08-28T09:11:26+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_00520,527521,31,533.185,Success,31,527521,529
521,521,2026-08-28T09:11:26+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_00521,527216,31,429.102,Success,31,527216,423
522,522,2026-08-28T09:11:28+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_00522,527219,31,571.575,Success,31,527219,567
523,523,2026-08-28T09:11:28+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_00523,527083,31,496.02,Success,31,527083,489
524,524,2026-08-28T09:11:29+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_00524,525364,31,486.441,Success,31,525364,480
525,525,2026-08-28T09:11:30+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_00525,527099,31,383.066,Success,31,527099,376
526,526,2026-08-28T09:11:31+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_00526,525912,31,465.898,Success,31,525912,459
527,527,2026-08-28T09:11:32+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_00527,527065,31,469.826,Success,31,527065,464
528,528,2026-08-28T09:11:33+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_00528,526112,31,427.748,Success,31,526112,422
529,529,2026-08-28T09:11:34+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_00529,526490,31,398.238,Success,31,526490,393
530,530,2026-08-28T09:11:35+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_00530,526327,31,450.165,Success,31,526327,445
531,531,2026-08-28T09:11:37+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_00531,526207,31,534.285,Success,31,526207,538
532,532,2026-08-28T09:11:38+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_00532,525973,31,584.428,Success,31,525973,581
533,533,2026-08-28T09:11:38+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_00533,526588,31,444.345,Success,31,526588,442
534,534,2026-08-28T09:11:39+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_00534,525968,31,414.815,Success,31,525968,413
535,535,2026-08-28T09:11:40+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_00535,526871,31,469.019,Success,31,526871,467
536,536,2026-08-28T09:11:42+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_00536,526273,31,554.378,Success,31,526273,553
537,537,2026-08-28T09:11:42+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_00537,526248,31,474.537,Success,31,526248,470
538,538,2026-08-28T09:11:43+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_00538,527041,31,362.097,Success,31,527041,358
539,539,2026-08-28T09:11:44+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_00539,526406,31,436.957,Success,31,526406,432
540,540,2026-08-28T09:11:45+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_00540,525956,31,387.147,Success,31,525956,381
541,541,2026-08-28T09:11:47+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_00541,526188,31,609.86,Success,31,526188,614
542,542,2026-08-28T09:11:47+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_00542,526681,31,473.03,Success,31,526681,474
543,543,2026-08-28T09:11:48+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_00543,526209,31,444.526,Success,31,526209,445
544,544,2026-08-28T09:11:49+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_00544,526546,31,412.293,Success,31,526546,410
545,545,2026-08-28T09:11:50+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_00545,526858,31,494.234,Success,31,526858,493
546,546,2026-08-28T09:11:51+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_00546,527506,31,412.71,Success,31,527506,410
547,547,2026-08-28T09:11:52+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_00547,525866,31,393.436,Success,31,525866,390
548,548,2026-08-28T09:11:53+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_00548,526141,31,398.293,Success,31,526141,394
549,549,2026-08-28T09:11:54+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_00549,526014,31,401.876,Success,31,526014,398
550,550,2026-08-28T09:11:56+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_00550,526360,31,517.492,Success,31,526360,510
551,551,2026-08-28T09:11:56+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_00551,526924,31,404.796,Success,31,526924,404
552,552,2026-08-28T09:11:57+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_00552,527015,31,459.48,Success,31,527015,459
553,553,2026-08-28T09:11:58+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_00553,526270,31,369.978,Success,31,526270,368
554,554,2026-08-28T09:11:59+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_00554,527949,31,365.895,Success,31,527949,363
555,555,2026-08-28T09:12:00+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_00555,525729,31,463.713,Success,31,525729,461
556,556,2026-08-28T09:12:02+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_00556,526830,31,517.317,Success,31,526830,515
557,557,2026-08-28T09:12:02+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_00557,526119,31,413.331,Success,31,526119,410
558,558,2026-08-28T09:12:03+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_00558,526961,31,344.44,Success,31,526961,341
559,559,2026-08-28T09:12:04+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_00559,525976,31,329.666,Success,31,525976,325
560,560,2026-08-28T09:12:05+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_00560,526768,31,448.865,Success,31,526768,445
561,561,2026-08-28T09:12:06+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_00561,527247,31,412.642,Success,31,527247,408
562,562,2026-08-28T09:12:07+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_00562,525989,31,414.02,Success,31,525989,409
563,563,2026-08-28T09:12:08+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_00563,526833,31,325.564,Success,31,526833,320
564,564,2026-08-28T09:12:09+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_00564,527399,31,376.469,Success,31,527399,371
565,565,2026-08-28T09:12:10+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_00565,526410,31,471.139,Success,31,526410,466
566,566,2026-08-28T09:12:12+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_00566,526239,31,546.717,Success,31,526239,541
567,567,2026-08-28T09:12:12+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_00567,526245,31,366.611,Success,31,526245,360
568,568,2026-08-28T09:12:13+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_00568,525730,31,469.553,Success,31,525730,465
569,569,2026-08-28T09:12:15+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_00569,526534,31,531.006,Success,31,526534,524
570,570,2026-08-28T09:12:15+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_00570,526049,31,445.724,Success,31,526049,439
571,571,2026-08-28T09:12:16+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_00571,527555,31,496.868,Success,31,527555,497
572,572,2026-08-28T09:12:18+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_00572,525904,31,526.765,Success,31,525904,528
573,573,2026-08-28T09:12:18+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_00573,526162,31,452.482,Success,31,526162,451
574,574,2026-08-28T09:12:20+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_00574,527652,31,587.93,Success,31,527652,587
575,575,2026-08-28T09:12:20+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_00575,526056,31,409.911,Success,31,526056,407
576,576,2026-08-28T09:12:21+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_00576,527508,31,422.732,Success,31,527508,419
577,577,2026-08-28T09:12:22+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_00577,526923,31,403.546,Success,31,526923,399
578,578,2026-08-28T09:12:23+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_00578,526967,31,456.44,Success,31,526967,453
579,579,2026-08-28T09:12:24+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_00579,526970,31,441.675,Success,31,526970,438
580,580,2026-08-28T09:12:25+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_00580,526460,31,428.214,Success,31,526460,424
581,581,2026-08-28T09:12:26+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_00581,527081,31,322.523,Success,31,527081,318
582,582,2026-08-28T09:12:27+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_00582,526535,31,409.75,Success,31,526535,405
583,583,2026-08-28T09:12:29+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_00583,527946,31,518.963,Success,31,527946,514
584,584,2026-08-28T09:12:29+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_00584,527147,31,469.179,Success,31,527147,464
585,585,2026-08-28T09:12:30+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_00585,526218,31,323.409,Success,31,526218,318
586,586,2026-08-28T09:12:31+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_00586,526359,31,459.963,Success,31,526359,455
587,587,2026-08-28T09:12:32+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_00587,526502,31,405.371,Success,31,526502,399
588,588,2026-08-28T09:12:34+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_00588,526708,31,661.343,Success,31,526708,652
589,589,2026-08-28T09:12:35+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_00589,527269,31,512.023,Success,31,527269,504
590,590,2026-08-28T09:12:35+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_00590,526200,31,385.088,Success,31,526200,378
591,591,2026-08-28T09:12:36+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_00591,526788,31,372.225,Success,31,526788,373
