epoch,utc_time,stage,base_compaction_bps,base_compaction_cost_ms,base_compaction_bytes,cumulative_compaction_bytes,base_compaction_deltas,cumulative_compaction_deltas,compaction_mem_bytes,cumulative_compaction_bps,cumulative_compaction_cost_ms,running_base,running_cumulative,wait_base,wait_cumulative,tablet_base_max_score,tablet_cumulative_max_score,process_mem_bytes,disk_read_bytes,disk_write_bytes,disk_io_time_ms,disk_avail_bytes,disk_data_used_bytes,max_disk_io_util_percent,rowset_count,cpu_idle,cpu_iowait,cpu_user,cpu_system,cpu_nice,cpu_irq,cpu_soft_irq,cpu_steal
1787898541.996501,2026-08-28T06:29:02+00:00,baseline,108460.0,14.0,342114232.0,101596510.0,17797.0,13630.0,0.0,31842.0,10.0,0.0,0.0,0.0,0.0,13.0,22.0,2569197104.0,7824587776.0,46164701184.0,867834.0,8134250496.0,222888386.0,0.0,107663.0,398874574.0,84970.0,4898591.0,1743608.0,0.0,0.0,84937.0,0.0
1787898543.00161,2026-08-28T06:29:03+00:00,baseline,108460.0,14.0,342114232.0,101596510.0,17797.0,13630.0,0.0,31842.0,10.0,0.0,0.0,0.0,0.0,13.0,22.0,2569197104.0,7824587776.0,46164701184.0,867834.0,8134250496.0,222888386.0,0.0,107663.0,398874574.0,84970.0,4898591.0,1743608.0,0.0,0.0,84937.0,0.0
